Model,Model Id,Occupancy,Occupancy Id,Make,Make Id,Type,Type Id,TypeDetail,TypeDetail2,Suspension,Suspension Id,Color,Color Id,Canopy Top Color,Canopy Top Color Id,Subitem of,Subitem of Id,Child Item,MSRP
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Jade Green,32,Beige,1,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Met. Jade Green,2-PASS,EFI,GAS,Non-lifted,CT_Beige",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Jade Green,32,Black,3,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Met. Jade Green,2-PASS,EFI,GAS,Non-lifted,CT_Black",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Midnight Silver,33,White,2,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Met. Midnight Silver,2-PASS,EFI,GAS,Non-lifted,CT_White",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Midnight Silver,33,Beige,1,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Met. Midnight Silver,2-PASS,EFI,GAS,Non-lifted,CT_Beige",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Midnight Silver,33,Black,3,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Met. Midnight Silver,2-PASS,EFI,GAS,Non-lifted,CT_Black",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Black,9,White,2,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Black,2-PASS,EFI,GAS,Non-lifted,CT_White",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Black,9,Beige,1,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Black,2-PASS,EFI,GAS,Non-lifted,CT_Beige",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Black,9,Black,3,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Black,2-PASS,EFI,GAS,Non-lifted,CT_Black",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Pearl Mist Grey,34,White,2,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Pearl Mist Grey,2-PASS,EFI,GAS,Non-lifted,CT_White",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Pearl Mist Grey,34,Beige,1,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Pearl Mist Grey,2-PASS,EFI,GAS,Non-lifted,CT_Beige",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Pearl Mist Grey,34,Black,3,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Pearl Mist Grey,2-PASS,EFI,GAS,Non-lifted,CT_Black",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Rally Red,35,White,2,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Rally Red,2-PASS,EFI,GAS,Non-lifted,CT_White",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Rally Red,35,Beige,1,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Rally Red,2-PASS,EFI,GAS,Non-lifted,CT_Beige",10800.00
Onward,16,2-PASS,1,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Rally Red,35,Black,3,"Club Car,Onward,2-PASS,EFI,GAS,Non-lifted",2681,"Club Car,Onward,Rally Red,2-PASS,EFI,GAS,Non-lifted,CT_Black",10800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Beige,27,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Beige,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Beige,27,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Beige,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Beige,27,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Beige,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Blue Onyx,28,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Blue Onyx,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Blue Onyx,28,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Blue Onyx,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Blue Onyx,28,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Blue Onyx,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Candy Apple Red,29,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Candy Apple Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Candy Apple Red,29,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Candy Apple Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Candy Apple Red,29,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Candy Apple Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Cashmere,30,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Cashmere,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Cashmere,30,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Cashmere,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Cashmere,30,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Cashmere,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,White,4,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,White,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,White,4,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,White,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,White,4,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,White,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Ice Blue,31,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Ice Blue,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Ice Blue,31,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Ice Blue,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Ice Blue,31,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Ice Blue,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Jade Green,32,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Jade Green,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Jade Green,32,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Jade Green,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Jade Green,32,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Jade Green,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Midnight Silver,33,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Midnight Silver,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Midnight Silver,33,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Midnight Silver,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Met. Midnight Silver,33,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Met. Midnight Silver,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Black,9,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Black,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Black,9,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Black,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Black,9,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Black,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Pearl Mist Grey,34,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Pearl Mist Grey,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Pearl Mist Grey,34,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Pearl Mist Grey,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Pearl Mist Grey,34,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Pearl Mist Grey,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Rally Red,35,White,2,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Rally Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_White",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Rally Red,35,Beige,1,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Rally Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Beige",13800.00
Onward,16,2-PASS,1,Club Car,3,ELECTRIC,2,Lithium,5,Non-lifted,2,Rally Red,35,Black,3,"Club Car,Onward,2-PASS,Lithium,ELECTRIC,Non-lifted",2682,"Club Car,Onward,Rally Red,2-PASS,Lithium,ELECTRIC,Non-lifted,CT_Black",13800.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Beige,27,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Beige,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Beige,27,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Beige,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Beige,27,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Beige,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Blue Onyx,28,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Blue Onyx,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Blue Onyx,28,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Blue Onyx,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Blue Onyx,28,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Blue Onyx,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Candy Apple Red,29,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Candy Apple Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Candy Apple Red,29,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Candy Apple Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Candy Apple Red,29,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Candy Apple Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Cashmere,30,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Cashmere,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Cashmere,30,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Cashmere,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Cashmere,30,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Cashmere,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,White,4,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,White,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,White,4,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,White,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,White,4,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,White,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Ice Blue,31,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Ice Blue,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Ice Blue,31,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Ice Blue,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Ice Blue,31,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Ice Blue,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Jade Green,32,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Jade Green,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Jade Green,32,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Jade Green,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Jade Green,32,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Jade Green,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Midnight Silver,33,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Midnight Silver,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Midnight Silver,33,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Midnight Silver,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Met. Midnight Silver,33,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Met. Midnight Silver,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Black,9,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Black,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Black,9,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Black,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Black,9,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Black,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Pearl Mist Grey,34,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Pearl Mist Grey,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Pearl Mist Grey,34,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Pearl Mist Grey,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Pearl Mist Grey,34,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Pearl Mist Grey,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Rally Red,35,White,2,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Rally Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Rally Red,35,Beige,1,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Rally Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Beige",11600.00
Onward,16,4-PASS,2,Club Car,3,ELECTRIC,2,FLA,4,Non-lifted,2,Rally Red,35,Black,3,"Club Car,Onward,4-PASS,FLA,ELECTRIC,Non-lifted",2683,"Club Car,Onward,Rally Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",11600.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Beige,27,White,2,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Beige,4-PASS,EFI,GAS,Non-lifted,CT_White",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Beige,27,Beige,1,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Beige,4-PASS,EFI,GAS,Non-lifted,CT_Beige",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Beige,27,Black,3,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Beige,4-PASS,EFI,GAS,Non-lifted,CT_Black",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Blue Onyx,28,White,2,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Blue Onyx,4-PASS,EFI,GAS,Non-lifted,CT_White",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Blue Onyx,28,Beige,1,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Blue Onyx,4-PASS,EFI,GAS,Non-lifted,CT_Beige",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Blue Onyx,28,Black,3,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Blue Onyx,4-PASS,EFI,GAS,Non-lifted,CT_Black",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Candy Apple Red,29,White,2,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Candy Apple Red,4-PASS,EFI,GAS,Non-lifted,CT_White",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Candy Apple Red,29,Beige,1,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Candy Apple Red,4-PASS,EFI,GAS,Non-lifted,CT_Beige",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Candy Apple Red,29,Black,3,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Candy Apple Red,4-PASS,EFI,GAS,Non-lifted,CT_Black",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Cashmere,30,White,2,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Cashmere,4-PASS,EFI,GAS,Non-lifted,CT_White",12200.00
Onward,16,4-PASS,2,Club Car,3,GAS,3,EFI,1,Non-lifted,2,Met. Cashmere,30,Beige,1,"Club Car,Onward,4-PASS,EFI,GAS,Non-lifted",2684,"Club Car,Onward,Met. Cashmere,4-PASS,EFI,GAS,Non-lifted,CT_Beige",12200.00
